"","SCC","EI.Sector","Short.Name","SCC.Level.One","SCC.Level.Two","SCC.Level.Three","SCC.Level.Four"
"871","220104033B","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 3 & 4 - Urban Local: Brake Wear","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 3 & 4 (M6) = LDGT2 (M5)","Urban Local: Brake Wear"
"872","220104033T","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 3 & 4 - Urban Local: Tire Wear","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 3 & 4 (M6) = LDGT2 (M5)","Urban Local: Tire Wear"
"873","220104033V","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 3 & 4 - Urban Local: Evap (except Refueling)","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 3 & 4 (M6) = LDGT2 (M5)","Urban Local: Evap (except Refueling)"
"874","220104033X","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 3 & 4 - Urban Local: Exhaust","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 3 & 4 (M6) = LDGT2 (M5)","Urban Local: Exhaust"
"875","2201040350","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 3 & 4 - Parking Area: Rural","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 3 & 4 (M6) = LDGT2 (M5)","Parking Area: Rural"
"876","2201040370","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 3 & 4 - Parking Area: Urban","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 3 & 4 (M6) = LDGT2 (M5)","Parking Area: Urban"
"877","2201040390","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - Light Duty Trucks 3 & 4 - Parking Area: Total","Mobile Sources","Highway Vehicles - Gasoline","Light Duty Gasoline Trucks 3 & 4 (M6) = LDGT2 (M5)","Parking Area: Total"
"878","2201060000","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Total: All Road Types","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Total: All Road Types"
"879","2201060110","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Rural Interstate: Total","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Rural Interstate: Total"
"880","2201060111","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Interstate: Rural Time 1","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Interstate: Rural Time 1"
"881","2201060112","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Interstate: Rural Time 2","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Interstate: Rural Time 2"
"882","2201060113","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Interstate: Rural Time 3","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Interstate: Rural Time 3"
"883","2201060114","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Interstate: Rural Time 4","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Interstate: Rural Time 4"
"884","2201060130","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Rural Other Principal Arterial: Total","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Rural Other Principal Arterial: Total"
"885","2201060131","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Other Principal Arterial: Rural Time 1","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Other Principal Arterial: Rural Time 1"
"886","2201060132","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Other Principal Arterial: Rural Time 2","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Other Principal Arterial: Rural Time 2"
"887","2201060133","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Other Principal Arterial: Rural Time 3","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Other Principal Arterial: Rural Time 3"
"888","2201060134","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Other Principal Arterial: Rural Time 4","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Other Principal Arterial: Rural Time 4"
"889","2201060150","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Rural Minor Arterial: Total","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Rural Minor Arterial: Total"
"890","2201060151","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Minor Arterial: Rural Time 1","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Minor Arterial: Rural Time 1"
"891","2201060152","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Minor Arterial: Rural Time 2","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Minor Arterial: Rural Time 2"
"892","2201060153","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Minor Arterial: Rural Time 3","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Minor Arterial: Rural Time 3"
"893","2201060154","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Minor Arterial: Rural Time 4","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Minor Arterial: Rural Time 4"
"894","2201060170","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Rural Major Collector: Total","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Rural Major Collector: Total"
"895","2201060171","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Major Collector: Rural Time 1","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Major Collector: Rural Time 1"
"896","2201060172","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Major Collector: Rural Time 2","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Major Collector: Rural Time 2"
"897","2201060173","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Major Collector: Rural Time 3","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Major Collector: Rural Time 3"
"898","2201060174","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Major Collector: Rural Time 4","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Major Collector: Rural Time 4"
"899","2201060190","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Rural Minor Collector: Total","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Rural Minor Collector: Total"
"900","2201060191","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Minor Collector: Rural Time 1","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Minor Collector: Rural Time 1"
"901","2201060192","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Minor Collector: Rural Time 2","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Minor Collector: Rural Time 2"
"902","2201060193","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Minor Collector: Rural Time 3","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Minor Collector: Rural Time 3"
"903","2201060194","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Minor Collector: Rural Time 4","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Minor Collector: Rural Time 4"
"904","2201060210","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Rural Local: Total","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Rural Local: Total"
"905","2201060211","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Local: Rural Time 1","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Local: Rural Time 1"
"906","2201060212","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Local: Rural Time 2","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Local: Rural Time 2"
"907","2201060213","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Local: Rural Time 3","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Local: Rural Time 3"
"908","2201060214","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Local: Rural Time 4","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Local: Rural Time 4"
"909","2201060230","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Urban Interstate: Total","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Urban Interstate: Total"
"910","2201060231","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Interstate: Urban Time 1","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Interstate: Urban Time 1"
"911","2201060232","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Interstate: Urban Time 2","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Interstate: Urban Time 2"
"912","2201060233","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Interstate: Urban Time 3","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Interstate: Urban Time 3"
"913","2201060234","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Interstate: Urban Time 4","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Interstate: Urban Time 4"
"914","2201060250","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Urban Other Freeways & Expressways: Total","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Urban Other Freeways and Expressways: Total"
"915","2201060251","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Other Freeways & Expressways: Urban Time 1","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Other Freeways and Expressways: Urban Time 1"
"916","2201060252","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Other Freeways & Expressways: Urban Time 2","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Other Freeways and Expressways: Urban Time 2"
"917","2201060253","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Other Freeways & Expressways: Urban Time 3","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Other Freeways and Expressways: Urban Time 3"
"918","2201060254","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Other Freeways & Expressways: Urban Time 4","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Other Freeways and Expressways: Urban Time 4"
"919","2201060270","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Urban Other Principal Arterial: Total","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Urban Other Principal Arterial: Total"
"920","2201060271","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Other Principal Arterial: Urban Time 1","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Other Principal Arterial: Urban Time 1"
"921","2201060272","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Other Principal Arterial: Urban Time 2","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Other Principal Arterial: Urban Time 2"
"922","2201060273","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Other Principal Arterial: Urban Time 3","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Other Principal Arterial: Urban Time 3"
"923","2201060274","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Other Principal Arterial: Urban Time 4","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Other Principal Arterial: Urban Time 4"
"924","2201060290","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Urban Minor Arterial: Total","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Urban Minor Arterial: Total"
"925","2201060291","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Minor Arterial: Urban Time 1","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Minor Arterial: Urban Time 1"
"926","2201060292","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Minor Arterial: Urban Time 2","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Minor Arterial: Urban Time 2"
"927","2201060293","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Minor Arterial: Urban Time 3","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Minor Arterial: Urban Time 3"
"928","2201060294","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Minor Arterial: Urban Time 4","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Minor Arterial: Urban Time 4"
"929","2201060310","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Urban Collector: Total","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Urban Collector: Total"
"930","2201060311","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Collector: Urban Time 1","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Collector: Urban Time 1"
"931","2201060312","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Collector: Urban Time 2","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Collector: Urban Time 2"
"932","2201060313","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Collector: Urban Time 3","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Collector: Urban Time 3"
"933","2201060314","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Collector: Urban Time 4","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Collector: Urban Time 4"
"934","2201060330","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Urban Local: Total","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Urban Local: Total"
"935","2201060331","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Local: Urban Time 1","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Local: Urban Time 1"
"936","2201060332","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Local: Urban Time 2","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Local: Urban Time 2"
"937","2201060333","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Local: Urban Time 3","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Local: Urban Time 3"
"938","2201060334","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Gasoline - NOT USED - Prev all LDGT (1&2) in M5 - Local: Urban Time 4","Mobile Sources","Highway Vehicles - Gasoline","NOT USED - Previously all LDGT (1&2) under M5","Local: Urban Time 4"
"939","2201070000","Mobile - On-Road Gasoline Heavy Duty Vehicles","Highway Veh - Gasoline - Heavy Duty Veh 2B thru 8B & Buses (HDGV) - Total: All Road Types","Mobile Sources","Highway Vehicles - Gasoline","Heavy Duty Gasoline Vehicles 2B thru 8B & Buses (HDGV)","Total: All Road Types"
